0.041512,0.041292,0.04062,0.041817,0.040876,0.039337,0.040681,0.039349,0.039764,0.038616,0.047622,0.06049,0.084282,0.10704,0.053145,0.007381,0.033361,0.055235,0.051691,0.046889,0.044677,0.047646,0.04618,0.046437,0.048209,0.047805,0.049577,0.050714,0.050689,0.05383,0.054001,0.057031,0.057911,1
0.043785,0.045349,0.044542,0.043553,0.043883,0.042648,0.04442,0.042697,0.041732,0.05251,0.064327,0.094474,0.10705,0.077806,0.022705,0.02152,0.054001,0.059781,0.051765,0.049418,0.049382,0.049577,0.050763,0.049589,0.052486,0.052302,0.05295,0.054795,0.054795,0.057557,0.058926,0.060966,0.062836,1
0.046632,0.047255,0.047353,0.045948,0.046913,0.046168,0.045117,0.04739,0.044359,0.046033,0.054282,0.066233,0.094657,0.095354,0.04117,0.013467,0.040876,0.061834,0.058596,0.055247,0.052351,0.051911,0.054245,0.05328,0.053133,0.055137,0.054306,0.056017,0.056787,0.057862,0.06137,0.062372,0.064449,1
0.048758,0.048477,0.048795,0.047255,0.048086,0.046974,0.046852,0.047805,0.045227,0.048196,0.057899,0.073724,0.10061,0.08537,0.032078,0.013931,0.047243,0.058266,0.059818,0.055174,0.052571,0.05141,0.05284,0.05317,0.053121,0.054086,0.053646,0.055736,0.056445,0.057972,0.060514,0.060783,0.063801,1
0.045667,0.046583,0.045288,0.045312,0.044347,0.043614,0.044591,0.045019,0.042868,0.044799,0.054893,0.070669,0.09715,0.098494,0.039581,0.012159,0.047622,0.061125,0.053353,0.050249,0.048612,0.050335,0.050738,0.050335,0.052095,0.051691,0.052033,0.05493,0.054258,0.056738,0.058266,0.058596,0.061675,1
0.04739,0.045422,0.046498,0.046363,0.045141,0.045972,0.044714,0.045813,0.04321,0.046852,0.057581,0.075741,0.10634,0.085126,0.027838,0.013711,0.03831,0.06104,0.05752,0.050824,0.049919,0.050127,0.050775,0.052205,0.051129,0.053903,0.054038,0.055235,0.056714,0.056885,0.06038,0.061272,0.063056,1
0.047659,0.047769,0.046828,0.0453,0.04629,0.045483,0.045508,0.046681,0.044323,0.050885,0.059781,0.081545,0.10544,0.059598,0.017292,0.026286,0.053243,0.060942,0.055871,0.053243,0.052852,0.052864,0.054319,0.052461,0.053292,0.055455,0.054355,0.056983,0.058095,0.059292,0.062873,0.062592,0.065561,1
0.047903,0.048697,0.047561,0.047793,0.047756,0.046253,0.047622,0.046767,0.0453,0.048991,0.057789,0.076022,0.10245,0.080458,0.026689,0.014994,0.050445,0.061577,0.056408,0.05548,0.051569,0.052388,0.054502,0.052718,0.054404,0.054355,0.055492,0.056592,0.056848,0.059549,0.06049,0.062359,0.064938,1
0.047659,0.047353,0.046339,0.047231,0.045092,0.045874,0.046009,0.044384,0.045813,0.049846,0.05928,0.08179,0.10854,0.077195,0.02218,0.022265,0.057166,0.06027,0.053695,0.050909,0.050555,0.052596,0.0513,0.052253,0.053023,0.052938,0.055675,0.055748,0.05697,0.058583,0.059671,0.061467,0.064156,1
0.048025,0.047121,0.047756,0.045887,0.04673,0.045251,0.045153,0.046192,0.044261,0.044677,0.053402,0.064791,0.091052,0.10891,0.053585,0.012831,0.039728,0.053891,0.060746,0.053732,0.050274,0.049907,0.051435,0.050579,0.0513,0.053011,0.052718,0.054881,0.054319,0.056249,0.058107,0.059121,0.062372,1
0.046913,0.045117,0.046094,0.045703,0.044139,0.045129,0.044286,0.043602,0.044469,0.043125,0.052718,0.064852,0.090417,0.09368,0.03809,0.010375,0.038249,0.057068,0.057557,0.051862,0.049699,0.050237,0.050262,0.051728,0.050824,0.052803,0.05361,0.053219,0.055516,0.056457,0.058009,0.060734,0.061577,1
0.045984,0.045166,0.045569,0.04343,0.044726,0.043198,0.043162,0.044481,0.04095,0.04805,0.057031,0.077842,0.10416,0.065952,0.018489,0.018905,0.050958,0.058498,0.055223,0.050775,0.049272,0.048575,0.050127,0.049455,0.050445,0.051471,0.051166,0.053524,0.053378,0.055712,0.057704,0.058205,0.060893,1
0.043712,0.043748,0.042489,0.042881,0.042722,0.044127,0.043736,0.042587,0.04128,0.043675,0.055956,0.075068,0.1053,0.071561,0.020823,0.021141,0.052522,0.057704,0.054221,0.049553,0.050127,0.052351,0.050787,0.054673,0.052657,0.052889,0.054453,0.054404,0.055932,0.057068,0.061834,0.062298,0.0633,1
0.053842,0.054844,0.055553,0.054038,0.054673,0.053903,0.054062,0.054869,0.05262,0.062042,0.07051,0.093411,0.10959,0.057215,0.021556,0.023585,0.055296,0.068824,0.062152,0.059451,0.057691,0.058131,0.059867,0.058229,0.059634,0.0606,0.059695,0.062567,0.061748,0.064241,0.065256,0.065952,0.068726,1
0.049541,0.048685,0.049076,0.047915,0.047817,0.047952,0.04629,0.047793,0.044347,0.049834,0.061773,0.078759,0.10712,0.086604,0.030758,0.023707,0.056457,0.064584,0.054636,0.05141,0.052547,0.051642,0.052217,0.05317,0.053023,0.054697,0.054624,0.055846,0.057117,0.057691,0.061321,0.060979,0.063753,1
0.04706,0.04761,0.047268,0.046644,0.047341,0.044885,0.046522,0.046657,0.043345,0.050408,0.058938,0.081288,0.11079,0.076889,0.02587,0.02697,0.059476,0.061932,0.054331,0.051801,0.050213,0.052486,0.05306,0.052168,0.054123,0.05405,0.054245,0.056702,0.056702,0.058205,0.060954,0.060954,0.064608,1
0.049712,0.047891,0.049321,0.04772,0.047475,0.048526,0.047194,0.047109,0.047243,0.045593,0.056995,0.065427,0.089293,0.10003,0.046803,0.016228,0.038677,0.060416,0.060917,0.054306,0.054025,0.05229,0.052999,0.053879,0.05306,0.054245,0.054942,0.054771,0.057581,0.056726,0.059439,0.061614,0.062579,1
0.04728,0.0464,0.046131,0.046241,0.044579,0.045728,0.044591,0.043846,0.043614,0.051141,0.061968,0.072172,0.096075,0.091761,0.033667,0.012,0.048367,0.060734,0.054856,0.049797,0.048196,0.050274,0.049076,0.050506,0.05075,0.050469,0.052534,0.051716,0.054233,0.055162,0.055956,0.057655,0.059561,1
0.043809,0.04442,0.043223,0.043858,0.042147,0.042453,0.042917,0.041964,0.040828,0.046987,0.05829,0.081081,0.10715,0.09814,0.038603,0.011634,0.046595,0.059329,0.053304,0.048147,0.046559,0.048416,0.04761,0.048648,0.049699,0.049186,0.051594,0.050848,0.052608,0.054404,0.055418,0.058278,0.059256,1
0.043345,0.042306,0.043956,0.041878,0.042966,0.042062,0.041353,0.042783,0.03897,0.047231,0.055834,0.07805,0.093753,0.097676,0.0393,0.011646,0.042734,0.060917,0.054172,0.048954,0.047536,0.047035,0.048257,0.047976,0.048502,0.049968,0.049932,0.052486,0.051862,0.054783,0.056335,0.05675,0.058889,1
0.047952,0.046913,0.047524,0.046131,0.04596,0.046253,0.045153,0.046571,0.045435,0.054587,0.065891,0.087997,0.097285,0.043186,0.02119,0.020188,0.052168,0.061712,0.058107,0.052999,0.053011,0.052107,0.053341,0.0535,0.05251,0.054942,0.054563,0.056909,0.058095,0.059671,0.06214,0.062653,0.065622,1
0.046803,0.048013,0.0475,0.04673,0.046987,0.045141,0.046962,0.045764,0.043834,0.053158,0.062384,0.08669,0.10979,0.062323,0.018171,0.032628,0.050164,0.063838,0.05526,0.051435,0.049296,0.050164,0.051166,0.050433,0.052583,0.051936,0.05306,0.054526,0.054319,0.05741,0.057765,0.059622,0.062164,1
0.047182,0.04838,0.046815,0.04728,0.046522,0.045936,0.046669,0.045386,0.043773,0.052351,0.056799,0.072368,0.098947,0.10032,0.042942,0.016803,0.051459,0.064926,0.055504,0.052693,0.050017,0.051288,0.051508,0.051092,0.053035,0.052669,0.054038,0.054869,0.055467,0.058461,0.058645,0.059133,0.062066,1
0.049846,0.048758,0.049369,0.049699,0.047378,0.048795,0.046681,0.047585,0.047048,0.047096,0.058351,0.073199,0.10022,0.1021,0.042673,0.019528,0.052058,0.066111,0.0633,0.054563,0.051202,0.052669,0.051532,0.053231,0.052046,0.053512,0.054636,0.05394,0.056628,0.05697,0.058681,0.060905,0.062543,1
0.050188,0.051019,0.04882,0.050335,0.049259,0.048355,0.049357,0.047304,0.047488,0.048465,0.055223,0.067846,0.090979,0.10242,0.052693,0.016583,0.041854,0.063203,0.061773,0.057826,0.052742,0.053756,0.053378,0.05339,0.054465,0.054038,0.056176,0.056543,0.056213,0.058657,0.059708,0.061247,0.063838,1
0.046987,0.04563,0.045642,0.046705,0.044738,0.046021,0.044995,0.044286,0.043797,0.044176,0.056787,0.069496,0.095232,0.098433,0.038848,0.015556,0.046461,0.062677,0.055541,0.049125,0.049614,0.049137,0.048612,0.050262,0.049223,0.050017,0.051471,0.050909,0.052657,0.05317,0.055895,0.057533,0.057765,1
0.048086,0.045948,0.0464,0.0464,0.045655,0.044213,0.045325,0.045325,0.042795,0.053976,0.057911,0.074653,0.10325,0.0917,0.035915,0.019601,0.054099,0.064376,0.054135,0.050836,0.049883,0.049883,0.050824,0.049968,0.05141,0.051972,0.052327,0.053879,0.054038,0.054991,0.057789,0.057826,0.060783,1
0.048612,0.047463,0.047866,0.047952,0.046253,0.046583,0.045581,0.046705,0.044225,0.048233,0.05917,0.077476,0.10814,0.086788,0.031039,0.017414,0.0442,0.064449,0.06115,0.052828,0.050958,0.051899,0.051691,0.05273,0.052253,0.053708,0.054306,0.054539,0.056934,0.05752,0.059708,0.061797,0.062347,1
0.052107,0.049773,0.051019,0.049809,0.049541,0.050225,0.048477,0.049663,0.050873,0.05416,0.064645,0.083207,0.10705,0.068677,0.021202,0.028962,0.059023,0.064742,0.061113,0.05548,0.055553,0.05526,0.054869,0.056518,0.055699,0.05807,0.058327,0.058803,0.061614,0.061431,0.063508,0.066026,0.066734,1
0.051813,0.05053,0.050103,0.050946,0.049357,0.049956,0.04976,0.04838,0.047927,0.053879,0.064852,0.086898,0.11353,0.078331,0.026237,0.033227,0.064034,0.064791,0.058107,0.052571,0.054013,0.054856,0.053219,0.053854,0.055382,0.054795,0.056628,0.055895,0.057765,0.059537,0.060355,0.063239,0.062922,1
0.050543,0.049235,0.048428,0.049797,0.047426,0.048465,0.048001,0.047426,0.047536,0.057814,0.070962,0.08405,0.11267,0.084368,0.030355,0.030208,0.062176,0.064144,0.057313,0.052547,0.052644,0.053756,0.052156,0.054135,0.05438,0.054526,0.056029,0.055932,0.058351,0.059451,0.059317,0.062689,0.063166,1
0.053585,0.053585,0.052889,0.05119,0.05119,0.051594,0.050897,0.050897,0.050775,0.050775,0.050775,0.085773,0.1059,0.1059,0.027764,0.033043,0.033043,0.065439,0.058535,0.05686,0.057154,0.056714,0.05829,0.056628,0.0573,0.059695,0.05895,0.060832,0.062897,0.063423,0.066539,0.066588,0.069777,1
0.054685,0.055504,0.05449,0.054282,0.05438,0.053219,0.054074,0.05339,0.051752,0.060661,0.068298,0.091407,0.1151,0.070339,0.026689,0.036832,0.06638,0.068641,0.062909,0.059585,0.057972,0.058192,0.059427,0.058706,0.060233,0.059757,0.060135,0.062677,0.06192,0.06539,0.066294,0.067602,0.069362,1
0.05416,0.054245,0.052571,0.053854,0.051899,0.052131,0.052803,0.051251,0.051264,0.055186,0.065854,0.086018,0.098617,0.11555,0.059463,0.022681,0.051312,0.06941,0.064669,0.058315,0.055761,0.057924,0.056445,0.057313,0.057484,0.057569,0.05939,0.058596,0.060306,0.062127,0.062983,0.06473,0.066148,1
0.053512,0.053427,0.054062,0.052058,0.053317,0.05306,0.051716,0.053048,0.05031,0.060258,0.071916,0.096283,0.12147,0.068799,0.025296,0.047353,0.069875,0.068103,0.060062,0.056482,0.057801,0.057349,0.058901,0.058571,0.059243,0.060184,0.060197,0.061394,0.063276,0.063569,0.066966,0.067614,0.069313,1
0.059524,0.05895,0.059378,0.057337,0.058473,0.057765,0.057056,0.058938,0.055846,0.064217,0.074372,0.094645,0.11964,0.073284,0.030477,0.041976,0.069789,0.074103,0.067284,0.06583,0.064156,0.06297,0.064278,0.064388,0.063838,0.065744,0.065647,0.067394,0.068421,0.069936,0.072404,0.07282,0.075948,1
0.060759,0.061528,0.06038,0.061406,0.059463,0.059977,0.06016,0.059121,0.058706,0.06671,0.077329,0.10088,0.11394,0.1059,0.05009,0.028681,0.064461,0.07673,0.07348,0.067761,0.067761,0.064144,0.064144,0.063838,0.063838,0.064742,0.064742,0.066563,0.066563,0.069973,0.069973,0.072099,0.074494,1
0.06192,0.061968,0.061247,0.061638,0.060698,0.060172,0.060453,0.060025,0.058583,0.065219,0.074017,0.09627,0.1239,0.095806,0.042111,0.040314,0.074176,0.076315,0.069838,0.065341,0.064254,0.065708,0.065427,0.065317,0.067174,0.065891,0.068213,0.06858,0.069398,0.071671,0.071757,0.074592,0.075692,1
0.066441,0.064767,0.066441,0.064767,0.064119,0.064632,0.063863,0.064645,0.063349,0.073516,0.07783,0.095195,0.12369,0.10024,0.047145,0.039459,0.071231,0.081496,0.075887,0.070376,0.070205,0.068861,0.069276,0.070168,0.069802,0.071769,0.071427,0.072441,0.0748,0.074531,0.076926,0.078502,0.078844,1
0.065097,0.065463,0.064865,0.064938,0.064791,0.062958,0.064034,0.063545,0.062531,0.064547,0.0748,0.09016,0.11519,0.1142,0.057948,0.032188,0.067333,0.082009,0.078258,0.073125,0.067956,0.0677,0.069032,0.067419,0.069227,0.068946,0.069374,0.071329,0.070523,0.072942,0.073993,0.075044,0.077256,1
0.062311,0.063789,0.063068,0.061675,0.062628,0.060661,0.06082,0.060979,0.0595,0.062054,0.071769,0.086934,0.11395,0.11575,0.058473,0.030978,0.064339,0.079859,0.07117,0.067651,0.064034,0.06561,0.065977,0.06451,0.065549,0.066612,0.06649,0.06803,0.067773,0.069435,0.071109,0.071855,0.075044,1
0.062641,0.062005,0.062042,0.061419,0.061773,0.062005,0.061712,0.061712,0.077024,0.077024,0.077024,0.085871,0.031247,0.031247,0.072099,0.078515,0.078515,0.067296,0.066832,0.066747,0.066747,0.067296,0.069239,0.068848,0.068787,0.071647,0.071292,0.073602,0.075276,0.075557,0.079174,0.080054,0.083366,1
0.065182,0.064254,0.065133,0.063239,0.06396,0.063545,0.062408,0.063117,0.062127,0.074299,0.08757,0.11041,0.11966,0.09082,0.040033,0.044017,0.07447,0.079712,0.071965,0.067516,0.0677,0.066869,0.067846,0.068005,0.067577,0.069594,0.068274,0.070706,0.071732,0.072527,0.075142,0.075191,0.078515,1
0.063178,0.062543,0.063239,0.061528,0.062567,0.061247,0.061101,0.061528,0.059732,0.060453,0.07117,0.084282,0.10955,0.12385,0.068396,0.031943,0.061186,0.080616,0.073468,0.070119,0.066099,0.065097,0.066771,0.065561,0.066307,0.067321,0.067162,0.069154,0.068311,0.07084,0.072612,0.072466,0.075484,1
0.063606,0.064987,0.06418,0.063362,0.06374,0.063362,0.062579,0.063496,0.060563,0.071354,0.081447,0.10546,0.1314,0.079834,0.036917,0.055834,0.080775,0.079064,0.06952,0.067687,0.067358,0.067101,0.068567,0.068103,0.068201,0.070229,0.069362,0.071573,0.072331,0.073003,0.075826,0.075753,0.078563,1
0.06963,0.067785,0.068274,0.068775,0.066771,0.068127,0.066612,0.066563,0.066588,0.067956,0.078075,0.090111,0.11597,0.11095,0.083549,0.039997,0.048881,0.075887,0.081301,0.075753,0.072624,0.07183,0.071916,0.073443,0.071818,0.073651,0.074506,0.074176,0.076914,0.076498,0.079101,0.080861,0.081435,1
0.07062,0.072074,0.072074,0.07128,0.07128,0.06974,0.070425,0.070425,0.069288,0.069288,0.076376,0.087985,0.10942,0.10942,0.1158,0.059989,0.059989,0.072783,0.072783,0.079223,0.073981,0.075093,0.074934,0.075105,0.07618,0.075411,0.077354,0.077439,0.077549,0.079663,0.080372,0.081924,0.084747,1
0.070816,0.072294,0.072551,0.07051,0.071977,0.069704,0.070413,0.071024,0.069276,0.069508,0.079126,0.08994,0.11304,0.13335,0.082205,0.039972,0.062359,0.087227,0.083207,0.078087,0.074237,0.073822,0.075961,0.075203,0.075178,0.075985,0.07618,0.077989,0.077622,0.079077,0.080959,0.081667,0.084331,1
0.072612,0.072649,0.070962,0.07227,0.070571,0.071573,0.070877,0.070547,0.069863,0.073443,0.080286,0.093289,0.11603,0.13722,0.081802,0.042306,0.068066,0.08823,0.085566,0.078869,0.075337,0.076547,0.075496,0.076938,0.076877,0.077048,0.078698,0.078246,0.080616,0.08135,0.081374,0.084282,0.08526,1
0.077561,0.077183,0.077561,0.076743,0.076217,0.076804,0.075215,0.076547,0.074971,0.076938,0.08669,0.09891,0.12586,0.12215,0.069655,0.044799,0.073761,0.09258,0.088437,0.08361,0.081435,0.080311,0.081948,0.081961,0.080775,0.083024,0.082816,0.083122,0.085175,0.086177,0.088792,0.089207,0.090857,1
0.078197,0.077293,0.077842,0.076058,0.077415,0.076743,0.075411,0.076584,0.074164,0.08273,0.09313,0.11343,0.14001,0.096747,0.050127,0.058767,0.087716,0.09379,0.087374,0.081557,0.08124,0.079895,0.081325,0.081227,0.080922,0.083293,0.082022,0.084417,0.084515,0.085419,0.088181,0.087838,0.090796,1
0.079358,0.078172,0.07893,0.077488,0.077525,0.078307,0.077561,0.075386,0.081618,0.081618,0.098091,0.13588,0.13588,0.085284,0.085284,0.072734,0.09489,0.091236,0.084502,0.084502,0.082364,0.082413,0.083256,0.083574,0.083574,0.083574,0.085382,0.08526,0.089036,0.088889,0.090185,0.092299,0.092788,1
0.081594,0.080042,0.080592,0.080836,0.079578,0.0808,0.078722,0.079431,0.078515,0.080714,0.093142,0.10762,0.1345,0.12719,0.096625,0.053304,0.069044,0.094596,0.095611,0.086763,0.084637,0.084515,0.084527,0.085199,0.083891,0.085614,0.086592,0.086115,0.088107,0.088462,0.091199,0.092018,0.0928,1
0.081618,0.083635,0.082205,0.081973,0.081997,0.080763,0.081594,0.08025,0.079309,0.088523,0.097224,0.12069,0.14613,0.10474,0.058021,0.065439,0.094975,0.096258,0.089928,0.089085,0.085175,0.086934,0.087276,0.085346,0.087509,0.087008,0.088462,0.090014,0.089696,0.093276,0.093142,0.095122,0.097334,1
0.086458,0.085651,0.086665,0.084356,0.085541,0.084857,0.084466,0.085712,0.082902,0.08603,0.097835,0.10965,0.13544,0.12857,0.075398,0.054991,0.085419,0.10227,0.098079,0.092262,0.090747,0.089598,0.090674,0.090735,0.090588,0.09236,0.091407,0.093741,0.093863,0.094193,0.096955,0.098714,0.098739,1
0.085651,0.08746,0.086299,0.086201,0.086543,0.084539,0.086604,0.08504,0.08394,0.0879,0.097309,0.11398,0.13784,0.13406,0.078197,0.055137,0.090356,0.101,0.10038,0.094217,0.089403,0.090405,0.09093,0.090221,0.09137,0.090942,0.091896,0.093423,0.09324,0.096246,0.096356,0.097883,0.099411,1
0.089867,0.089867,0.08823,0.088902,0.088902,0.088034,0.088034,0.086507,0.08658,0.096637,0.096637,0.12092,0.1453,0.1453,0.067211,0.067211,0.10303,0.10303,0.098824,0.091944,0.092739,0.093081,0.092531,0.093594,0.09269,0.093105,0.095281,0.095464,0.09781,0.09825,0.099704,0.10217,0.10247,1
0.089562,0.088694,0.089684,0.088474,0.088168,0.08845,0.086995,0.088266,0.087032,0.085822,0.09726,0.10797,0.13272,0.14888,0.094755,0.058278,0.081142,0.10431,0.099668,0.093826,0.091834,0.091822,0.092665,0.092629,0.091957,0.093374,0.092775,0.093692,0.094645,0.095097,0.09825,0.097993,0.10022,1
0.089623,0.090698,0.090111,0.089586,0.089806,0.088071,0.089623,0.089024,0.087435,0.093142,0.10338,0.1235,0.15225,0.12771,0.074885,0.063606,0.097896,0.10669,0.10335,0.09869,0.095281,0.095525,0.096136,0.095439,0.096784,0.096857,0.097419,0.099802,0.098886,0.10225,0.10289,0.10421,0.10742,1
0.095109,0.095024,0.096063,0.093423,0.094107,0.094682,0.092934,0.094914,0.092042,0.096625,0.10781,0.12451,0.15143,0.13005,0.076107,0.063789,0.09748,0.11114,0.1032,0.099778,0.099093,0.098861,0.10056,0.099863,0.099387,0.10118,0.10056,0.10176,0.10271,0.10322,0.10652,0.10597,0.10821,1
0.095268,0.093533,0.095329,0.093912,0.09214,0.093606,0.09214,0.09434,0.090857,0.092274,0.10551,0.11893,0.1451,0.15129,0.090857,0.062628,0.094437,0.11179,0.10572,0.099167,0.098604,0.098629,0.09891,0.10044,0.098861,0.10167,0.10166,0.10172,0.10409,0.10418,0.10567,0.10732,0.10805,1
0.097651,0.096393,0.096588,0.097334,0.095476,0.096405,0.095244,0.095403,0.09616,0.094181,0.10425,0.11496,0.13877,0.15369,0.099888,0.06506,0.085248,0.09935,0.11181,0.10671,0.10264,0.10159,0.10102,0.10216,0.10131,0.10236,0.10357,0.10349,0.1054,0.10574,0.10772,0.10971,0.1101,1
0.095623,0.097321,0.095378,0.09605,0.09594,0.094437,0.095256,0.095427,0.093179,0.1031,0.11304,0.13679,0.15622,0.10506,0.064437,0.081374,0.10852,0.10899,0.10234,0.10051,0.099057,0.10044,0.10106,0.10074,0.1016,0.10164,0.10216,0.10467,0.1039,0.1071,0.10783,0.10862,0.11156,1
0.095953,0.097089,0.095562,0.095378,0.095598,0.094303,0.095708,0.095024,0.093704,0.096564,0.10759,0.12396,0.15103,0.14438,0.087191,0.067272,0.10201,0.11353,0.10423,0.10139,0.099105,0.10051,0.10166,0.099888,0.1028,0.10182,0.10322,0.10438,0.10424,0.10602,0.10753,0.10834,0.11126,1
0.098494,0.097004,0.097969,0.097981,0.09627,0.096918,0.095305,0.095598,0.096319,0.096478,0.10858,0.12304,0.14899,0.14767,0.089843,0.067174,0.098983,0.11328,0.10927,0.10316,0.10239,0.10225,0.10265,0.10295,0.1021,0.10423,0.10529,0.10405,0.10701,0.10775,0.10838,0.11128,0.11207,1
0.10035,0.10084,0.098543,0.10044,0.098727,0.098519,0.099472,0.098494,0.097761,0.10575,0.11432,0.13622,0.15653,0.1135,0.071415,0.079785,0.10979,0.11251,0.10804,0.10531,0.10314,0.10486,0.1042,0.1046,0.10624,0.10487,0.10816,0.10838,0.1083,0.11104,0.11157,0.11318,0.1153,1
0.097627,0.097847,0.097847,0.096991,0.097211,0.095562,0.096637,0.096124,0.093619,0.1012,0.11145,0.13135,0.15843,0.12758,0.075325,0.075459,0.10695,0.11302,0.10387,0.10111,0.1012,0.10073,0.10234,0.10131,0.10298,0.10282,0.1039,0.10467,0.10548,0.10618,0.10882,0.10841,0.11162,1
0.10661,0.10381,0.10013,0.097761,0.097798,0.098018,0.096857,0.096857,0.096857,0.095928,0.095965,0.095549,0.095549,0.096845,0.096845,0.13569,0.13569,0.12022,0.12022,0.12022,0.099582,0.099582,0.10596,0.10205,0.099399,0.099399,0.10111,0.10124,0.10261,0.10207,0.10314,0.10498,0.10454,1
